player_name,appo_team,Vanue,inning,runs,wick,date
S Vesawkar,Malaysia,Kinrara Academy Oval,0,40,0,2019-07-14
S Muniandy,Nepal,Kinrara Academy Oval,1,9,1,2019-07-14
Ahmed Faiz,Nepal,Kinrara Academy Oval,1,17,0,2019-07-14
Syed Aziz,Nepal,Kinrara Academy Oval,1,50,1,2019-07-14
Aminuddin Ramly,Nepal,Kinrara Academy Oval,1,24,0,2019-07-14
P Khadka,Malaysia,Kinrara Academy Oval,0,23,1,2019-07-14
Fitri Sham,Nepal,Kinrara Academy Oval,1,0,3,2019-07-14
Anwar Arudin,Nepal,Kinrara Academy Oval,1,7,0,2019-07-14
M Syahadat Ramli,Nepal,Kinrara Academy Oval,1,21,0,2019-07-14
B Bhandari,Malaysia,Kinrara Academy Oval,0,51,0,2019-07-14
Sompal Kami,Malaysia,Kinrara Academy Oval,0,1,2,2019-07-14
Pavandeep Singh,Nepal,Kinrara Academy Oval,0,0,0,2019-07-14
G Malla,Malaysia,Kinrara Academy Oval,0,7,0,2019-07-14
Shafiq Sharif,Nepal,Kinrara Academy Oval,1,10,0,2019-07-14
P Sarraf,Malaysia,Kinrara Academy Oval,0,10,0,2019-07-14
RK Paudel,Malaysia,Kinrara Academy Oval,0,19,0,2019-07-14
LN Rajbanshi,Malaysia,Kinrara Academy Oval,1,0,0,2019-07-14
GSNFG Jayasuriya,New Zealand,Pallekele International Cricket Stadium,1,0,0,2019-09-01
C de Grandhomme,Sri Lanka,Pallekele International Cricket Stadium,1,44,0,2019-09-01
DJ Mitchell,Sri Lanka,Pallekele International Cricket Stadium,1,25,0,2019-09-01
SHA Rance,Sri Lanka,Pallekele International Cricket Stadium,0,0,0,2019-09-01
N Dickwella,New Zealand,Pallekele International Cricket Stadium,0,33,0,2019-09-01
MD Shanaka,New Zealand,Pallekele International Cricket Stadium,0,17,0,2019-09-01
LRPL Taylor,Sri Lanka,Pallekele International Cricket Stadium,1,48,0,2019-09-01
A Dananjaya,New Zealand,Pallekele International Cricket Stadium,1,0,1,2019-09-01
I Udana,New Zealand,Pallekele International Cricket Stadium,0,15,0,2019-09-01
TL Seifert,Sri Lanka,Pallekele International Cricket Stadium,1,15,0,2019-09-01
C Munro,Sri Lanka,Pallekele International Cricket Stadium,1,0,0,2019-09-01
IS Sodhi,Sri Lanka,Pallekele International Cricket Stadium,0,0,0,2019-09-01
BKG Mendis,New Zealand,Pallekele International Cricket Stadium,0,79,0,2019-09-01
CAK Rajitha,New Zealand,Pallekele International Cricket Stadium,1,0,0,2019-09-01
MDKJ Perera,New Zealand,Pallekele International Cricket Stadium,0,11,0,2019-09-01
SL Malinga,New Zealand,Pallekele International Cricket Stadium,1,0,2,2019-09-01
SC Kuggeleijn,Sri Lanka,Pallekele International Cricket Stadium,0,0,0,2019-09-01
TG Southee,Sri Lanka,Pallekele International Cricket Stadium,0,0,2,2019-09-01
WIA Fernando,New Zealand,Pallekele International Cricket Stadium,0,10,0,2019-09-01
PWH de Silva,New Zealand,Pallekele International Cricket Stadium,1,0,2,2019-09-01
MJ Santner,Sri Lanka,Pallekele International Cricket Stadium,1,14,1,2019-09-01
MJ Guptill,Sri Lanka,Pallekele International Cricket Stadium,1,11,0,2019-09-01
GSNFG Jayasuriya,New Zealand,Pallekele International Cricket Stadium,0,20,0,2019-09-03
C de Grandhomme,Sri Lanka,Pallekele International Cricket Stadium,1,59,0,2019-09-03
DJ Mitchell,Sri Lanka,Pallekele International Cricket Stadium,1,1,0,2019-09-03
SHA Rance,Sri Lanka,Pallekele International Cricket Stadium,0,0,3,2019-09-03
N Dickwella,New Zealand,Pallekele International Cricket Stadium,0,39,0,2019-09-03
MD Shanaka,New Zealand,Pallekele International Cricket Stadium,0,0,0,2019-09-03
A Dananjaya,New Zealand,Pallekele International Cricket Stadium,0,0,3,2019-09-03
I Udana,New Zealand,Pallekele International Cricket Stadium,0,13,1,2019-09-03
TL Seifert,Sri Lanka,Pallekele International Cricket Stadium,1,15,0,2019-09-03
C Munro,Sri Lanka,Pallekele International Cricket Stadium,1,13,0,2019-09-03
IS Sodhi,Sri Lanka,Pallekele International Cricket Stadium,0,0,1,2019-09-03
BKG Mendis,New Zealand,Pallekele International Cricket Stadium,0,26,0,2019-09-03
MDKJ Perera,New Zealand,Pallekele International Cricket Stadium,0,11,0,2019-09-03
SL Malinga,New Zealand,Pallekele International Cricket Stadium,1,0,0,2019-09-03
SC Kuggeleijn,Sri Lanka,Pallekele International Cricket Stadium,1,8,2,2019-09-03
TG Southee,Sri Lanka,Pallekele International Cricket Stadium,0,0,2,2019-09-03
WIA Fernando,New Zealand,Pallekele International Cricket Stadium,0,37,0,2019-09-03
PWH de Silva,New Zealand,Pallekele International Cricket Stadium,0,11,1,2019-09-03
MJ Santner,Sri Lanka,Pallekele International Cricket Stadium,1,10,0,2019-09-03
TC Bruce,Sri Lanka,Pallekele International Cricket Stadium,1,53,0,2019-09-03
PADLR Sandakan,New Zealand,Pallekele International Cricket Stadium,1,0,0,2019-09-03
C de Grandhomme,Sri Lanka,Pallekele International Cricket Stadium,1,0,0,2019-09-06
DJ Mitchell,Sri Lanka,Pallekele International Cricket Stadium,1,6,0,2019-09-06
SHA Rance,Sri Lanka,Pallekele International Cricket Stadium,1,8,0,2019-09-06
N Dickwella,New Zealand,Pallekele International Cricket Stadium,0,24,0,2019-09-06
MD Shanaka,New Zealand,Pallekele International Cricket Stadium,0,7,0,2019-09-06
LRPL Taylor,Sri Lanka,Pallekele International Cricket Stadium,1,0,0,2019-09-06
HD Rutherford,Sri Lanka,Pallekele International Cricket Stadium,1,0,0,2019-09-06
A Dananjaya,New Zealand,Pallekele International Cricket Stadium,0,0,2,2019-09-06
I Udana,New Zealand,Pallekele International Cricket Stadium,0,2,0,2019-09-06
TL Seifert,Sri Lanka,Pallekele International Cricket Stadium,1,8,0,2019-09-06
C Munro,Sri Lanka,Pallekele International Cricket Stadium,1,12,0,2019-09-06
MDKJ Perera,New Zealand,Pallekele International Cricket Stadium,0,3,0,2019-09-06
SL Malinga,New Zealand,Pallekele International Cricket Stadium,0,6,5,2019-09-06
SC Kuggeleijn,Sri Lanka,Pallekele International Cricket Stadium,1,0,1,2019-09-06
TG Southee,Sri Lanka,Pallekele International Cricket Stadium,1,28,0,2019-09-06
WIA Fernando,New Zealand,Pallekele International Cricket Stadium,0,6,0,2019-09-06
MD Gunathilaka,New Zealand,Pallekele International Cricket Stadium,0,30,0,2019-09-06
PWH de Silva,New Zealand,Pallekele International Cricket Stadium,0,14,1,2019-09-06
MJ Santner,Sri Lanka,Pallekele International Cricket Stadium,1,16,3,2019-09-06
TD Astle,Sri Lanka,Pallekele International Cricket Stadium,1,3,3,2019-09-06
LD Madushanka,New Zealand,Pallekele International Cricket Stadium,0,20,0,2019-09-06
PADLR Sandakan,New Zealand,Pallekele International Cricket Stadium,1,0,1,2019-09-06
Rahmanullah Gurbaz,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,0,0,2019-11-14
Hazratullah,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,23,0,2019-11-14
HR Walsh,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,0,2,2019-11-14
Najibullah Zadran,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,27,0,2019-11-14
SS Cottrell,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,0,1,2019-11-14
Ibrahim Zadran,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,2,0,2019-11-14
Mohammad Nabi,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,7,0,2019-11-14
Asghar Stanikzai,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,25,0,2019-11-14
Gulbadin Naib,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,1,2,2019-11-14
SO Hetmyer,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,21,0,2019-11-14
KOK Williams,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,0,3,2019-11-14
D Ramdin,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,20,0,2019-11-14
Rashid Khan,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,1,1,2019-11-14
Fareed Ahmad,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,24,0,2019-11-14
JO Holder,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,0,1,2019-11-14
E Lewis,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,68,0,2019-11-14
FA Allen,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,5,0,2019-11-14
Naveen-ul-Haq,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,5,1,2019-11-14
Mujeeb Ur Rahman,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,8,1,2019-11-14
KA Pollard,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,32,2,2019-11-14
BA King,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,4,0,2019-11-14
SE Rutherford,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,9,0,2019-11-14
Rahmanullah Gurbaz,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,15,0,2019-11-16
Hazratullah,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,26,0,2019-11-16
HR Walsh,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,3,0,2019-11-16
Najibullah Zadran,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,20,0,2019-11-16
SS Cottrell,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,0,0,2019-11-16
Ibrahim Zadran,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,11,0,2019-11-16
Mohammad Nabi,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,3,0,2019-11-16
Asghar Stanikzai,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,8,0,2019-11-16
Gulbadin Naib,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,24,1,2019-11-16
SO Hetmyer,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,11,0,2019-11-16
KOK Williams,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,0,3,2019-11-16
D Ramdin,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,24,0,2019-11-16
Karim Janat,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,26,5,2019-11-16
Rashid Khan,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,5,1,2019-11-16
KMA Paul,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,11,2,2019-11-16
JO Holder,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,13,2,2019-11-16
E Lewis,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,14,0,2019-11-16
Naveen-ul-Haq,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,0,1,2019-11-16
Mujeeb Ur Rahman,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,0,0,2019-11-16
BA King,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,12,0,2019-11-16
KA Pollard,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,7,0,2019-11-16
SE Rutherford,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,6,0,2019-11-16
Rahmanullah Gurbaz,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,79,0,2019-11-17
K Pierre,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,1,0,2019-11-17
Hazratullah,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,0,0,2019-11-17
SD Hope,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,52,0,2019-11-17
Najibullah Zadran,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,14,0,2019-11-17
SS Cottrell,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,0,2,2019-11-17
Ibrahim Zadran,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,1,0,2019-11-17
Mohammad Nabi,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,15,0,2019-11-17
Asghar Stanikzai,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,24,0,2019-11-17
Gulbadin Naib,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,4,1,2019-11-17
SO Hetmyer,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,11,0,2019-11-17
KOK Williams,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,0,2,2019-11-17
Karim Janat,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,2,1,2019-11-17
Rashid Khan,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,0,1,2019-11-17
KMA Paul,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,4,2,2019-11-17
JO Holder,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,6,0,2019-11-17
E Lewis,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,24,0,2019-11-17
Naveen-ul-Haq,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,2,3,2019-11-17
Mujeeb Ur Rahman,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,0,1,2019-11-17
BA King,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,1,0,2019-11-17
KA Pollard,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,11,1,2019-11-17
LMP Simmons,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,7,0,2019-11-17
Liton Das,Zimbabwe,Shere Bangla National Stadium,1,19,0,2019-09-13
SC Williams,Bangladesh,Shere Bangla National Stadium,0,2,0,2019-09-13
Mohammad Saifuddin,Zimbabwe,Shere Bangla National Stadium,1,6,1,2019-09-13
Taijul Islam,Zimbabwe,Shere Bangla National Stadium,0,0,1,2019-09-13
T Maruma,Bangladesh,Shere Bangla National Stadium,0,1,0,2019-09-13
Soumya Sarkar,Zimbabwe,Shere Bangla National Stadium,1,4,0,2019-09-13
N Madziva,Bangladesh,Shere Bangla National Stadium,1,0,2,2019-09-13
RP Burl,Bangladesh,Shere Bangla National Stadium,0,57,1,2019-09-13
CR Ervine,Bangladesh,Shere Bangla National Stadium,0,11,0,2019-09-13
BRM Taylor,Bangladesh,Shere Bangla National Stadium,0,6,0,2019-09-13
Mosaddek Hossain,Zimbabwe,Shere Bangla National Stadium,1,30,1,2019-09-13
Mahmudullah,Zimbabwe,Shere Bangla National Stadium,1,14,0,2019-09-13
Mushfiqur Rahim,Zimbabwe,Shere Bangla National Stadium,1,0,0,2019-09-13
Mustafizur Rahman,Zimbabwe,Shere Bangla National Stadium,0,0,1,2019-09-13
TL Chatara,Bangladesh,Shere Bangla National Stadium,1,0,2,2019-09-13
H Masakadza,Bangladesh,Shere Bangla National Stadium,0,34,0,2019-09-13
Sabbir Rahman,Zimbabwe,Shere Bangla National Stadium,1,15,0,2019-09-13
Afif Hossain,Zimbabwe,Shere Bangla National Stadium,1,52,0,2019-09-13
KM Jarvis,Bangladesh,Shere Bangla National Stadium,1,0,2,2019-09-13
CT Mutombodzi,Bangladesh,Shere Bangla National Stadium,0,27,0,2019-09-13
Shakib Al Hasan,Zimbabwe,Shere Bangla National Stadium,1,1,0,2019-09-13
Rahmanullah Gurbaz,Zimbabwe,Shere Bangla National Stadium,0,43,0,2019-09-14
Hazratullah,Zimbabwe,Shere Bangla National Stadium,0,13,0,2019-09-14
SC Williams,Afghanistan,Shere Bangla National Stadium,1,0,2,2019-09-14
RW Chakabva,Afghanistan,Shere Bangla National Stadium,1,42,0,2019-09-14
Najibullah Zadran,Zimbabwe,Shere Bangla National Stadium,0,69,0,2019-09-14
N Madziva,Afghanistan,Shere Bangla National Stadium,1,15,0,2019-09-14
Mohammad Nabi,Zimbabwe,Shere Bangla National Stadium,0,38,0,2019-09-14
Asghar Stanikzai,Zimbabwe,Shere Bangla National Stadium,0,14,0,2019-09-14
Gulbadin Naib,Zimbabwe,Shere Bangla National Stadium,1,0,1,2019-09-14
A Ndlovu,Afghanistan,Shere Bangla National Stadium,0,0,1,2019-09-14
RP Burl,Afghanistan,Shere Bangla National Stadium,1,25,0,2019-09-14
CR Ervine,Afghanistan,Shere Bangla National Stadium,1,10,0,2019-09-14
Karim Janat,Zimbabwe,Shere Bangla National Stadium,1,0,1,2019-09-14
BRM Taylor,Afghanistan,Shere Bangla National Stadium,1,27,0,2019-09-14
Rashid Khan,Zimbabwe,Shere Bangla National Stadium,1,0,2,2019-09-14
Fareed Ahmad,Zimbabwe,Shere Bangla National Stadium,1,0,2,2019-09-14
TL Chatara,Afghanistan,Shere Bangla National Stadium,0,0,2,2019-09-14
H Masakadza,Afghanistan,Shere Bangla National Stadium,1,3,0,2019-09-14
Mujeeb Ur Rahman,Zimbabwe,Shere Bangla National Stadium,1,0,0,2019-09-14
Najeeb Tarakai,Zimbabwe,Shere Bangla National Stadium,0,14,0,2019-09-14
KM Jarvis,Afghanistan,Shere Bangla National Stadium,1,15,0,2019-09-14
CT Mutombodzi,Afghanistan,Shere Bangla National Stadium,1,20,0,2019-09-14
Rahmanullah Gurbaz,Bangladesh,Shere Bangla National Stadium,0,0,0,2019-09-15
Liton Das,Afghanistan,Shere Bangla National Stadium,1,0,0,2019-09-15
Hazratullah,Bangladesh,Shere Bangla National Stadium,0,1,0,2019-09-15
Mohammad Saifuddin,Afghanistan,Shere Bangla National Stadium,1,2,4,2019-09-15
Najibullah Zadran,Bangladesh,Shere Bangla National Stadium,0,5,0,2019-09-15
Taijul Islam,Afghanistan,Shere Bangla National Stadium,1,0,0,2019-09-15
Soumya Sarkar,Afghanistan,Shere Bangla National Stadium,1,0,0,2019-09-15
Mohammad Nabi,Bangladesh,Shere Bangla National Stadium,0,84,0,2019-09-15
Asghar Stanikzai,Bangladesh,Shere Bangla National Stadium,0,40,0,2019-09-15
Gulbadin Naib,Bangladesh,Shere Bangla National Stadium,0,0,2,2019-09-15
Karim Janat,Bangladesh,Shere Bangla National Stadium,0,5,0,2019-09-15
Rashid Khan,Bangladesh,Shere Bangla National Stadium,1,0,2,2019-09-15
Mosaddek Hossain,Afghanistan,Shere Bangla National Stadium,1,12,0,2019-09-15
Fareed Ahmad,Bangladesh,Shere Bangla National Stadium,1,0,2,2019-09-15
Mahmudullah,Afghanistan,Shere Bangla National Stadium,1,44,0,2019-09-15
Mushfiqur Rahim,Afghanistan,Shere Bangla National Stadium,1,5,0,2019-09-15
Mustafizur Rahman,Afghanistan,Shere Bangla National Stadium,1,15,0,2019-09-15
Sabbir Rahman,Afghanistan,Shere Bangla National Stadium,1,24,0,2019-09-15
Afif Hossain,Afghanistan,Shere Bangla National Stadium,1,16,0,2019-09-15
Mujeeb Ur Rahman,Bangladesh,Shere Bangla National Stadium,1,0,4,2019-09-15
Najeeb Tarakai,Bangladesh,Shere Bangla National Stadium,0,11,0,2019-09-15
Shakib Al Hasan,Afghanistan,Shere Bangla National Stadium,1,15,2,2019-09-15
Liton Das,Zimbabwe,Zahur Ahmed Chowdhury Stadium,0,38,0,2019-09-18
Nazmul Hossain Shanto,Zimbabwe,Zahur Ahmed Chowdhury Stadium,0,11,0,2019-09-18
SC Williams,Bangladesh,Zahur Ahmed Chowdhury Stadium,1,2,0,2019-09-18
Aminul Islam,Zimbabwe,Zahur Ahmed Chowdhury Stadium,1,0,2,2019-09-18
Mohammad Saifuddin,Zimbabwe,Zahur Ahmed Chowdhury Stadium,0,6,1,2019-09-18
RW Chakabva,Bangladesh,Zahur Ahmed Chowdhury Stadium,1,0,0,2019-09-18
R Mutumbami,Bangladesh,Zahur Ahmed Chowdhury Stadium,1,54,0,2019-09-18
Shafiul Islam,Zimbabwe,Zahur Ahmed Chowdhury Stadium,1,0,3,2019-09-18
N Madziva,Bangladesh,Zahur Ahmed Chowdhury Stadium,1,9,0,2019-09-18
A Ndlovu,Bangladesh,Zahur Ahmed Chowdhury Stadium,1,2,0,2019-09-18
RP Burl,Bangladesh,Zahur Ahmed Chowdhury Stadium,1,1,1,2019-09-18
BRM Taylor,Bangladesh,Zahur Ahmed Chowdhury Stadium,1,0,0,2019-09-18
Mosaddek Hossain,Zimbabwe,Zahur Ahmed Chowdhury Stadium,0,2,0,2019-09-18
Mahmudullah,Zimbabwe,Zahur Ahmed Chowdhury Stadium,0,62,0,2019-09-18
Mushfiqur Rahim,Zimbabwe,Zahur Ahmed Chowdhury Stadium,0,32,0,2019-09-18
Mustafizur Rahman,Zimbabwe,Zahur Ahmed Chowdhury Stadium,1,0,2,2019-09-18
H Masakadza,Bangladesh,Zahur Ahmed Chowdhury Stadium,1,25,0,2019-09-18
Afif Hossain,Zimbabwe,Zahur Ahmed Chowdhury Stadium,0,7,0,2019-09-18
KM Jarvis,Bangladesh,Zahur Ahmed Chowdhury Stadium,1,27,3,2019-09-18
CT Mutombodzi,Bangladesh,Zahur Ahmed Chowdhury Stadium,1,11,1,2019-09-18
CB Mpofu,Bangladesh,Zahur Ahmed Chowdhury Stadium,0,0,2,2019-09-18
Shakib Al Hasan,Zimbabwe,Zahur Ahmed Chowdhury Stadium,0,10,1,2019-09-18
Rahmanullah Gurbaz,Zimbabwe,Zahur Ahmed Chowdhury Stadium,0,61,0,2019-09-20
Hazratullah,Zimbabwe,Zahur Ahmed Chowdhury Stadium,0,31,0,2019-09-20
SC Williams,Afghanistan,Zahur Ahmed Chowdhury Stadium,1,21,1,2019-09-20
Shafiqullah,Zimbabwe,Zahur Ahmed Chowdhury Stadium,0,16,0,2019-09-20
RW Chakabva,Afghanistan,Zahur Ahmed Chowdhury Stadium,1,39,0,2019-09-20
Najibullah Zadran,Zimbabwe,Zahur Ahmed Chowdhury Stadium,0,5,0,2019-09-20
Fazal Niazai,Zimbabwe,Zahur Ahmed Chowdhury Stadium,0,12,0,2019-09-20
N Madziva,Afghanistan,Zahur Ahmed Chowdhury Stadium,0,0,0,2019-09-20
Mohammad Nabi,Zimbabwe,Zahur Ahmed Chowdhury Stadium,0,4,0,2019-09-20
Asghar Stanikzai,Zimbabwe,Zahur Ahmed Chowdhury Stadium,0,0,0,2019-09-20
Gulbadin Naib,Zimbabwe,Zahur Ahmed Chowdhury Stadium,0,10,0,2019-09-20
A Ndlovu,Afghanistan,Zahur Ahmed Chowdhury Stadium,0,0,0,2019-09-20
RP Burl,Afghanistan,Zahur Ahmed Chowdhury Stadium,0,0,0,2019-09-20
BRM Taylor,Afghanistan,Zahur Ahmed Chowdhury Stadium,1,19,0,2019-09-20
Rashid Khan,Zimbabwe,Zahur Ahmed Chowdhury Stadium,0,9,0,2019-09-20
H Masakadza,Afghanistan,Zahur Ahmed Chowdhury Stadium,1,71,0,2019-09-20
Mujeeb Ur Rahman,Zimbabwe,Zahur Ahmed Chowdhury Stadium,1,0,2,2019-09-20
Dawlat Zadran,Zimbabwe,Zahur Ahmed Chowdhury Stadium,1,0,1,2019-09-20
KM Jarvis,Afghanistan,Zahur Ahmed Chowdhury Stadium,0,0,1,2019-09-20
